#time,accel_x,accel_y,accel_z
5517.297171,2886.803174,-7507.735880,-1036.288319
5517.297496,2590.720797,-7124.688131,-888.247130
5517.297820,1998.556043,-7507.735880,-814.226536
5517.298144,888.247130,-8427.050478,-740.205942
5517.298468,-814.226536,-9959.241474,-1110.308913
5517.298793,-2368.659014,-9729.412825,-370.102971
5517.299117,-3034.844362,-9652.803275,-518.144159
5517.299441,-3034.844362,-9882.631924,-518.144159
5517.299766,-2368.659014,-9422.974625,-814.226536
5517.300090,-1258.350101,-8656.879127,-444.123565
5517.300414,74.020594,-8197.221829,-518.144159
5517.300739,814.226536,-7354.516781,-444.123565
5517.301063,1332.370696,-7354.516781,-814.226536
5517.301387,1110.308913,-7814.174080,-666.185348
5517.301712,518.144159,-7737.564530,-592.164754
5517.302036,-444.123565,-8273.831378,-814.226536
5517.302360,-1924.535449,-9116.536426,-814.226536
5517.302685,-3108.864956,-9652.803275,-518.144159
5517.303009,-2960.823768,-9806.022374,-814.226536
5517.303333,-3552.988522,-10265.679673,-888.247130
5517.303657,-2886.803174,-9652.803275,-740.205942
5517.303982,-2220.617826,-9269.755526,-814.226536
5517.304306,-1406.391290,-8886.707777,-592.164754
5517.304630,-962.267725,-8044.002729,-814.226536
5517.304955,0.000000,-8120.612279,-296.082377
5517.305279,-518.144159,-7507.735880,-962.267725
5517.305603,-888.247130,-8810.098227,-740.205942
5517.305928,-1258.350101,-8427.050478,-888.247130
5517.306252,-2886.803174,-9039.926876,-444.123565
5517.306576,-3552.988522,-9576.193725,-666.185348
5517.306901,-4515.256246,-9882.631924,-296.082377
5517.307225,-4441.235652,-10342.289223,-592.164754
5517.307549,-4367.215058,-9959.241474,-296.082377
5517.307874,-3627.009116,-9499.584175,-222.061783
5517.308198,-2960.823768,-9193.145976,222.061783
5517.308522,-1998.556043,-8733.488677,666.185348
5517.308846,-1628.453072,-8580.269578,222.061783
5517.309171,-1184.329507,-7967.393179,74.020594
5517.309495,-1332.370696,-7660.954980,222.061783
5517.309819,-2072.576638,-8733.488677,296.082377
5517.310144,-3330.926739,-8656.879127,-148.041188
5517.310468,-3478.967927,-9116.536426,222.061783
5517.310792,-4071.132681,-9039.926876,148.041188
5517.311117,-4515.256246,-9269.755526,296.082377
5517.311441,-3923.091493,-9729.412825,370.102971
5517.311765,-2664.741391,-9193.145976,222.061783
5517.312090,-1850.514855,-8350.440928,222.061783
5517.312414,-592.164754,-7967.393179,222.061783
5517.312738,0.000000,-7507.735880,296.082377
5517.313063,888.247130,-7507.735880,222.061783
5517.313387,888.247130,-7890.783629,296.082377
5517.313711,74.020594,-7431.126331,0.000000
5517.314035,-370.102971,-8503.660028,148.041188
5517.314360,-1924.535449,-8044.002729,0.000000
5517.314684,-2886.803174,-8810.098227,0.000000
5517.315008,-3256.906145,-8810.098227,0.000000
5517.315333,-3701.029710,-8810.098227,222.061783
5517.315657,-3182.885551,-8656.879127,0.000000
5517.315981,-2368.659014,-8580.269578,-148.041188
5517.316306,-1480.411884,-7660.954980,-444.123565
5517.316630,0.000000,-7660.954980,0.000000
5517.316954,592.164754,-7660.954980,370.102971
5517.317279,888.247130,-7354.516781,-148.041188
5517.317603,1480.411884,-7967.393179,-296.082377
5517.317927,222.061783,-7737.564530,-444.123565
5517.318252,-518.144159,-8810.098227,-444.123565
5517.318576,-1406.391290,-8733.488677,-666.185348
5517.318900,-1924.535449,-9269.755526,0.000000
5517.319225,-2294.638420,-9346.365076,-592.164754
5517.319549,-1776.494261,-9499.584175,-666.185348
5517.319873,-296.082377,-8810.098227,-1184.329507
5517.320197,592.164754,-9269.755526,-1110.308913
5517.320522,1258.350101,-8503.660028,-962.267725
5517.320846,2072.576638,-8580.269578,-1184.329507
5517.321170,2738.761985,-8580.269578,-1110.308913
5517.321495,1480.411884,-8273.831378,-1332.370696
5517.321819,592.164754,-8963.317327,-1036.288319
5517.322143,-592.164754,-8886.707777,-888.247130
5517.322468,-2442.679609,-9499.584175,-1258.350101
5517.322792,-3552.988522,-9576.193725,-1480.411884
5517.323116,-4367.215058,-9652.803275,-1258.350101
5517.323441,-4663.297435,-9422.974625,-1184.329507
5517.323765,-3997.112087,-9193.145976,-1184.329507
5517.324089,-2442.679609,-8886.707777,-1036.288319
5517.324414,-1258.350101,-8733.488677,-962.267725
5517.324738,-592.164754,-7890.783629,-1258.350101
5517.325062,-148.041188,-8044.002729,-888.247130
5517.325386,222.061783,-8580.269578,-962.267725
5517.325711,-518.144159,-8427.050478,-666.185348
5517.326035,-1850.514855,-9193.145976,-666.185348
5517.326359,-3034.844362,-9346.365076,-518.144159
5517.326684,-3404.947333,-9346.365076,-444.123565
5517.327008,-3034.844362,-9499.584175,-444.123565
5517.327332,-3034.844362,-9652.803275,-518.144159
5517.327657,-2516.700203,-9116.536426,-740.205942
5517.327981,-1924.535449,-9422.974625,-296.082377
5517.328305,-1332.370696,-7584.345430,0.000000
5517.328630,-888.247130,-8120.612279,-222.061783
5517.328954,-1480.411884,-8044.002729,-370.102971
5517.329278,-1702.473667,-8273.831378,296.082377
5517.329603,-2442.679609,-7814.174080,296.082377
5517.329927,-2960.823768,-8503.660028,444.123565
5517.330251,-2960.823768,-8656.879127,148.041188
5517.330575,-2960.823768,-8886.707777,296.082377
5517.330900,-2072.576638,-8580.269578,296.082377
5517.331224,-1036.288319,-8733.488677,740.205942
5517.331548,-740.205942,-8197.221829,370.102971
5517.331873,74.020594,-8503.660028,666.185348
5517.332197,592.164754,-8733.488677,814.226536
5517.332521,1110.308913,-7584.345430,444.123565
5517.332846,-666.185348,-8503.660028,370.102971
5517.333170,-1480.411884,-8350.440928,518.144159
5517.333494,-3034.844362,-8427.050478,148.041188
5517.333819,-2886.803174,-8733.488677,370.102971
5517.334143,-2886.803174,-8503.660028,518.144159
5517.334467,-2590.720797,-8120.612279,296.082377
5517.334792,-592.164754,-8427.050478,370.102971
5517.335116,444.123565,-8044.002729,444.123565
5517.335440,2738.761985,-7814.174080,296.082377
5517.335764,3775.050304,-7660.954980,518.144159
5517.336089,4441.235652,-7967.393179,370.102971
5517.336413,4589.276840,-8044.002729,1110.308913
5517.336737,4071.132681,-8044.002729,518.144159
5517.337062,3404.947333,-8656.879127,0.000000
5517.337386,2590.720797,-8044.002729,-518.144159
5517.337710,1184.329507,-8656.879127,-666.185348
5517.338035,-148.041188,-8580.269578,-666.185348
5517.338359,-592.164754,-8580.269578,-1184.329507
5517.338683,-1850.514855,-8273.831378,-1110.308913
5517.339008,-1332.370696,-8044.002729,-1184.329507
5517.339332,-962.267725,-8656.879127,-1036.288319
5517.339656,1110.308913,-8503.660028,-1702.473667
5517.339981,1924.535449,-8580.269578,-518.144159
5517.340305,2812.782580,-8580.269578,-814.226536
5517.340629,5033.400406,-8886.707777,-740.205942
5517.340953,5921.647536,-8197.221829,-1184.329507
5517.341278,5995.668130,-9729.412825,-666.185348
5517.341602,4885.359217,-9039.926876,-1110.308913
5517.341926,2590.720797,-9116.536426,-666.185348
5517.342251,2368.659014,-9039.926876,-962.267725
5517.342575,148.041188,-9193.145976,-1258.350101
5517.342899,-1554.432478,-9269.755526,-1258.350101
5517.343224,-1998.556043,-8810.098227,-1332.370696
5517.343548,-1554.432478,-9116.536426,-1036.288319
5517.343872,-296.082377,-8044.002729,-1036.288319
5517.344197,1110.308913,-9346.365076,-1554.432478
5517.344521,2368.659014,-9116.536426,-1554.432478
5517.344845,3701.029710,-8810.098227,-1036.288319
5517.345170,5107.421000,-9729.412825,-1258.350101
5517.345494,3701.029710,-9499.584175,-1184.329507
5517.345818,2516.700203,-9652.803275,-370.102971
5517.346142,0.000000,-9806.022374,-370.102971
5517.346467,-148.041188,-9269.755526,-296.082377
5517.346791,-2146.597232,-9422.974625,222.061783
5517.347115,-2738.761985,-9039.926876,74.020594
5517.347440,-3182.885551,-8580.269578,-148.041188
5517.347764,-2886.803174,-8733.488677,0.000000
5517.348088,-2590.720797,-8886.707777,0.000000
5517.348413,-2072.576638,-7584.345430,-592.164754
5517.348737,-1702.473667,-8197.221829,-296.082377
5517.349061,-814.226536,-8427.050478,-148.041188
5517.349386,-518.144159,-8656.879127,222.061783
5517.349710,222.061783,-9116.536426,0.000000
5517.350034,0.000000,-9116.536426,296.082377
5517.350359,370.102971,-9422.974625,1258.350101
5517.350683,-740.205942,-8810.098227,296.082377
5517.351007,148.041188,-8350.440928,888.247130
5517.351332,-740.205942,-8656.879127,1036.288319
5517.351656,-1480.411884,-7737.564530,518.144159
5517.351980,-814.226536,-7890.783629,296.082377
5517.352304,-1776.494261,-7277.907231,-1184.329507
5517.352629,-1406.391290,-7660.954980,0.000000
5517.352953,-814.226536,-7354.516781,0.000000
5517.353277,-148.041188,-7660.954980,0.000000
5517.353602,74.020594,-7277.907231,296.082377
5517.353926,740.205942,-8503.660028,222.061783
5517.354250,1110.308913,-8197.221829,740.205942
5517.354575,2368.659014,-8273.831378,518.144159
5517.354899,2590.720797,-9039.926876,814.226536
5517.355223,2146.597232,-9193.145976,0.000000
5517.355548,74.020594,-9499.584175,0.000000
5517.355872,740.205942,-8503.660028,444.123565
5517.356196,222.061783,-7814.174080,666.185348
5517.356521,-814.226536,-7354.516781,0.000000
5517.356845,-296.082377,-7584.345430,148.041188
5517.357169,-296.082377,-7507.735880,-296.082377
5517.357493,-518.144159,-8350.440928,-1110.308913
5517.357818,-444.123565,-8120.612279,-1554.432478
5517.358142,0.000000,-8427.050478,-814.226536
5517.358466,-148.041188,-8503.660028,-888.247130
5517.358791,592.164754,-9116.536426,-888.247130
5517.359115,1924.535449,-9116.536426,-666.185348
5517.359439,2590.720797,-8963.317327,-1036.288319
5517.359764,3775.050304,-8886.707777,-1110.308913
5517.360088,3849.070898,-9193.145976,-740.205942
5517.360412,4219.173869,-8580.269578,-740.205942
5517.360737,3330.926739,-8656.879127,-666.185348
5517.361061,2368.659014,-7967.393179,-1258.350101
5517.361385,1924.535449,-8273.831378,-1406.391290
5517.361710,-592.164754,-8886.707777,-2368.659014
5517.362034,-518.144159,-9422.974625,-1776.494261
5517.362358,-1036.288319,-8580.269578,-2294.638420
5517.362682,-888.247130,-9422.974625,-1776.494261
5517.363007,-148.041188,-8886.707777,-1184.329507
5517.363331,962.267725,-9422.974625,-1628.453072
5517.363655,3330.926739,-9652.803275,-1258.350101
5517.363980,4293.194464,-9269.755526,-1184.329507
5517.364304,4441.235652,-9576.193725,-1480.411884
5517.364628,3923.091493,-9806.022374,-1184.329507
5517.364953,2368.659014,-9806.022374,-592.164754
5517.365277,1036.288319,-9422.974625,-148.041188
5517.365601,-370.102971,-9576.193725,0.000000
5517.365926,-2664.741391,-9346.365076,0.000000
5517.366250,-2960.823768,-8733.488677,0.000000
5517.366574,-2516.700203,-8427.050478,-1110.308913
5517.366899,-3108.864956,-8733.488677,-1184.329507
5517.367223,-2294.638420,-8120.612279,-1480.411884
5517.367547,-1554.432478,-8580.269578,-888.247130
5517.367871,-1184.329507,-7967.393179,-444.123565
5517.368196,-1036.288319,-8120.612279,-296.082377
5517.368520,814.226536,-7584.345430,740.205942
5517.368844,1850.514855,-7967.393179,1406.391290
5517.369169,2146.597232,-8273.831378,814.226536
5517.369493,2590.720797,-8656.879127,740.205942
5517.369817,2664.741391,-8963.317327,814.226536
5517.370142,1036.288319,-8427.050478,1184.329507
5517.370466,0.000000,-8427.050478,1258.350101
5517.370790,370.102971,-7584.345430,74.020594
5517.371115,-1850.514855,-8044.002729,592.164754
5517.371439,-2146.597232,-7737.564530,-518.144159
5517.371763,-2442.679609,-8427.050478,0.000000
5517.372088,-1628.453072,-7737.564530,0.000000
5517.372412,-444.123565,-8044.002729,814.226536
5517.372736,0.000000,-7814.174080,296.082377
5517.373060,1480.411884,-8427.050478,1184.329507
5517.373385,2072.576638,-7814.174080,814.226536
5517.373709,2664.741391,-9346.365076,296.082377
5517.374033,3330.926739,-9576.193725,74.020594
5517.374358,1702.473667,-8886.707777,444.123565
5517.374682,740.205942,-9269.755526,1036.288319
5517.375006,-1036.288319,-7660.954980,814.226536
5517.375331,-2294.638420,-8273.831378,1036.288319
5517.375655,-2368.659014,-7737.564530,518.144159
5517.375979,-1702.473667,-8197.221829,0.000000
5517.376304,-2220.617826,-8427.050478,-1850.514855
5517.376628,-1850.514855,-8350.440928,-1184.329507
5517.376952,-1702.473667,-8733.488677,-1110.308913
5517.377277,-962.267725,-8733.488677,-1406.391290
5517.377601,814.226536,-8503.660028,-592.164754
5517.377925,814.226536,-7737.564530,-814.226536
5517.378249,2664.741391,-9116.536426,-518.144159
5517.378574,2590.720797,-8810.098227,-1850.514855
5517.378898,2738.761985,-10265.679673,-1258.350101
5517.379222,3701.029710,-8503.660028,-518.144159
5517.379547,3849.070898,-9193.145976,-296.082377
5517.379871,2220.617826,-9116.536426,-962.267725
5517.380195,2146.597232,-7967.393179,-814.226536
5517.380519,740.205942,-8350.440928,-1184.329507
5517.380844,-1184.329507,-8656.879127,-2368.659014
