#time,accel_x,accel_y,accel_z
4570.557278,148.041188,-8580.269578,-370.102971
4570.557602,518.144159,-8656.879127,-370.102971
4570.557927,518.144159,-8350.440928,-222.061783
4570.558251,444.123565,-8580.269578,0.000000
4570.558575,296.082377,-8427.050478,0.000000
4570.558900,592.164754,-8886.707777,0.000000
4570.559224,666.185348,-8656.879127,74.020594
4570.559548,296.082377,-8656.879127,444.123565
4570.559872,888.247130,-8963.317327,148.041188
4570.560197,296.082377,-8733.488677,222.061783
4570.560521,518.144159,-8733.488677,148.041188
4570.560845,74.020594,-8656.879127,444.123565
4570.561169,518.144159,-8580.269578,592.164754
4570.561494,74.020594,-8656.879127,888.247130
4570.561818,518.144159,-8580.269578,592.164754
4570.562142,296.082377,-8580.269578,592.164754
4570.562467,370.102971,-8733.488677,814.226536
4570.562791,444.123565,-8120.612279,740.205942
4570.563115,74.020594,-8580.269578,814.226536
4570.563439,0.000000,-8656.879127,740.205942
4570.563764,370.102971,-8580.269578,518.144159
4570.564088,666.185348,-8350.440928,666.185348
4570.564412,296.082377,-8656.879127,370.102971
4570.564736,148.041188,-8503.660028,592.164754
4570.565061,0.000000,-8810.098227,518.144159
4570.565385,148.041188,-8350.440928,370.102971
4570.565709,222.061783,-8427.050478,148.041188
4570.566034,296.082377,-8656.879127,518.144159
4570.566358,296.082377,-8656.879127,444.123565
4570.566682,444.123565,-8810.098227,370.102971
4570.567007,370.102971,-8197.221829,0.000000
4570.567331,592.164754,-8810.098227,222.061783
4570.567655,592.164754,-8427.050478,296.082377
4570.567979,370.102971,-8580.269578,74.020594
4570.568304,444.123565,-8044.002729,74.020594
4570.568628,370.102971,-8733.488677,0.000000
4570.568952,296.082377,-8503.660028,148.041188
4570.569277,518.144159,-8656.879127,-222.061783
4570.569601,666.185348,-8810.098227,0.000000
4570.569925,296.082377,-8886.707777,370.102971
4570.570250,518.144159,-8656.879127,-222.061783
4570.570574,444.123565,-8580.269578,-148.041188
4570.570898,370.102971,-8656.879127,0.000000
4570.571223,518.144159,-9422.974625,0.000000
4570.571547,444.123565,-8656.879127,-518.144159
4570.571871,518.144159,-8427.050478,-666.185348
4570.572195,518.144159,-8580.269578,-592.164754
4570.572520,296.082377,-8656.879127,-740.205942
4570.572844,370.102971,-8733.488677,-740.205942
4570.573168,592.164754,-8427.050478,-592.164754
4570.573493,592.164754,-8427.050478,-740.205942
4570.573817,296.082377,-8580.269578,-592.164754
4570.574141,148.041188,-8120.612279,-888.247130
4570.574466,666.185348,-8580.269578,-888.247130
4570.574790,370.102971,-8503.660028,-962.267725
4570.575114,444.123565,-8427.050478,-1110.308913
4570.575438,518.144159,-8044.002729,-1480.411884
4570.575763,518.144159,-8120.612279,-1184.329507
4570.576087,296.082377,-8580.269578,-1480.411884
4570.576411,370.102971,-8810.098227,-1332.370696
4570.576736,518.144159,-8427.050478,-962.267725
4570.577060,592.164754,-8350.440928,-1480.411884
4570.577384,370.102971,-8656.879127,-1258.350101
4570.577709,814.226536,-8656.879127,-1258.350101
4570.578033,666.185348,-8810.098227,-1332.370696
4570.578357,666.185348,-8886.707777,-1332.370696
4570.578681,74.020594,-8580.269578,-1184.329507
4570.579006,370.102971,-8733.488677,-1110.308913
4570.579330,444.123565,-8886.707777,-1184.329507
4570.579654,592.164754,-9039.926876,-1554.432478
4570.579979,666.185348,-8580.269578,-1184.329507
4570.580303,518.144159,-8656.879127,-962.267725
4570.580627,518.144159,-9039.926876,-1036.288319
4570.580952,592.164754,-8810.098227,-1036.288319
4570.581276,222.061783,-8886.707777,-740.205942
4570.581600,370.102971,-8810.098227,-814.226536
4570.581924,222.061783,-8886.707777,-592.164754
4570.582249,74.020594,-9039.926876,-592.164754
4570.582573,222.061783,-8733.488677,-518.144159
