#time,accel_x,accel_y,accel_z
4083.960956,222.061783,-8503.660028,-888.247130
4083.961280,0.000000,-8656.879127,-814.226536
4083.961604,74.020594,-8580.269578,-1110.308913
4083.961928,74.020594,-8580.269578,-1480.411884
4083.962252,-296.082377,-8427.050478,-1850.514855
4083.962576,-222.061783,-8810.098227,-1480.411884
4083.962901,0.000000,-8810.098227,-814.226536
4083.963225,-888.247130,-8963.317327,-1480.411884
4083.963549,-1110.308913,-9346.365076,-1258.350101
4083.963873,-1110.308913,-9346.365076,-1184.329507
4083.964197,-1998.556043,-9806.022374,-1184.329507
4083.964521,-2442.679609,-9959.241474,-962.267725
4083.964845,-2960.823768,-9959.241474,-444.123565
4083.965169,-3034.844362,-9193.145976,-740.205942
4083.965493,-2738.761985,-9499.584175,-444.123565
4083.965817,-1776.494261,-8810.098227,-296.082377
4083.966141,-1702.473667,-9116.536426,-370.102971
4083.966465,-1850.514855,-8733.488677,-888.247130
4083.966790,-1850.514855,-9269.755526,-592.164754
4083.967114,-1850.514855,-9193.145976,-296.082377
4083.967438,-2886.803174,-9039.926876,-592.164754
4083.967762,-3108.864956,-8963.317327,-814.226536
4083.968086,-3997.112087,-9039.926876,-296.082377
4083.968410,-4515.256246,-8886.707777,-666.185348
4083.968734,-4737.318029,-9499.584175,-148.041188
4083.969058,-4737.318029,-9039.926876,-296.082377
4083.969382,-4293.194464,-9116.536426,-814.226536
4083.969706,-3552.988522,-8197.221829,-592.164754
4083.970030,-3330.926739,-8044.002729,74.020594
4083.970354,-2738.761985,-8197.221829,-518.144159
4083.970679,-2516.700203,-8120.612279,0.000000
4083.971003,-2146.597232,-8273.831378,0.000000
4083.971327,-2220.617826,-8656.879127,296.082377
4083.971651,-2368.659014,-7967.393179,222.061783
4083.971975,-2294.638420,-8427.050478,666.185348
4083.972299,-1924.535449,-8427.050478,518.144159
4083.972623,-1480.411884,-8427.050478,592.164754
4083.972947,-962.267725,-8503.660028,814.226536
4083.973271,0.000000,-8044.002729,814.226536
4083.973595,-296.082377,-7967.393179,592.164754
4083.973919,-296.082377,-8044.002729,666.185348
4083.974243,0.000000,-7737.564530,666.185348
4083.974568,-1036.288319,-7890.783629,444.123565
4083.974892,-1628.453072,-8273.831378,444.123565
4083.975216,-1628.453072,-8273.831378,370.102971
4083.975540,-1776.494261,-8656.879127,592.164754
4083.975864,-2368.659014,-8503.660028,0.000000
4083.976188,-1554.432478,-8963.317327,222.061783
4083.976513,-2072.576638,-8503.660028,-148.041188
4083.976837,-1628.453072,-8273.831378,-518.144159
4083.977162,-2146.597232,-8197.221829,296.082377
4083.977486,-1406.391290,-8197.221829,-740.205942
4083.977811,-1702.473667,-8120.612279,-370.102971
4083.978135,-2072.576638,-8044.002729,-740.205942
4083.978460,-1628.453072,-7967.393179,148.041188
4083.978784,-2368.659014,-7431.126331,-592.164754
4083.979108,-1480.411884,-8580.269578,0.000000
4083.979433,-1110.308913,-8197.221829,-592.164754
4083.979757,-666.185348,-8733.488677,-814.226536
4083.980082,-296.082377,-8580.269578,-592.164754
4083.980406,296.082377,-8197.221829,-1258.350101
4083.980731,296.082377,-8810.098227,-1110.308913
4083.981055,666.185348,-8733.488677,-1406.391290
4083.981380,814.226536,-9422.974625,-1036.288319
4083.981704,-222.061783,-9193.145976,-1480.411884
4083.982029,-592.164754,-9346.365076,-1480.411884
4083.982353,-888.247130,-9576.193725,-1110.308913
4083.982678,-1332.370696,-8886.707777,-1258.350101
4083.983002,-666.185348,-9346.365076,-1702.473667
4083.983326,-1110.308913,-9959.241474,-1776.494261
4083.983651,-222.061783,-9193.145976,-1406.391290
4083.983975,0.000000,-9652.803275,-1776.494261
4083.984300,-888.247130,-9806.022374,-1480.411884
4083.984624,-1258.350101,-9499.584175,-1332.370696
4083.984949,-1776.494261,-9806.022374,-1776.494261
4083.985273,-2294.638420,-10035.851024,-888.247130
4083.985598,-3256.906145,-9193.145976,-814.226536
4083.985922,-3997.112087,-8963.317327,-666.185348
4083.986247,-4219.173869,-8886.707777,-740.205942
4083.986571,-3256.906145,-9116.536426,-888.247130
4083.986895,-2294.638420,-7584.345430,-370.102971
4083.987220,-1628.453072,-8733.488677,0.000000
4083.987544,-1184.329507,-8886.707777,-666.185348
4083.987869,-444.123565,-8810.098227,-666.185348
4083.988193,-740.205942,-8580.269578,-444.123565
4083.988518,-296.082377,-8733.488677,74.020594
4083.988842,-1480.411884,-8886.707777,0.000000
4083.989167,-1850.514855,-8886.707777,370.102971
4083.989491,-1850.514855,-7967.393179,296.082377
4083.989816,-962.267725,-8044.002729,518.144159
4083.990140,-518.144159,-8044.002729,-222.061783
4083.990464,1110.308913,-7737.564530,1036.288319
4083.990789,1924.535449,-7890.783629,0.000000
4083.991113,1998.556043,-7737.564530,0.000000
4083.991438,2960.823768,-8350.440928,0.000000
4083.991762,1702.473667,-8350.440928,296.082377
4083.992087,666.185348,-8427.050478,518.144159
4083.992411,-296.082377,-8733.488677,1184.329507
4083.992736,-1110.308913,-8886.707777,814.226536
4083.993060,-1850.514855,-8580.269578,814.226536
4083.993385,-2072.576638,-8120.612279,518.144159
4083.993709,-1628.453072,-8197.221829,962.267725
4083.994034,0.000000,-7737.564530,814.226536
4083.994358,740.205942,-7507.735880,666.185348
4083.994682,2294.638420,-7507.735880,814.226536
4083.995007,3478.967927,-7507.735880,592.164754
4083.995331,3701.029710,-7967.393179,518.144159
4083.995656,3701.029710,-8350.440928,962.267725
4083.995980,2738.761985,-8503.660028,888.247130
4083.996305,1776.494261,-8733.488677,444.123565
4083.996629,1702.473667,-8810.098227,518.144159
4083.996954,962.267725,-9039.926876,0.000000
4083.997278,296.082377,-8273.831378,-370.102971
4083.997603,-296.082377,-8120.612279,-296.082377
4083.997927,0.000000,-8044.002729,-1110.308913
4083.998251,740.205942,-8427.050478,-1554.432478
4083.998576,1332.370696,-7814.174080,-888.247130
4083.998900,2072.576638,-7967.393179,-1110.308913
4083.999225,2442.679609,-7814.174080,-296.082377
4083.999549,3478.967927,-8503.660028,-444.123565
4083.999874,3701.029710,-8810.098227,-370.102971
4084.000198,3182.885551,-9116.536426,-888.247130
4084.000523,2960.823768,-9116.536426,-1036.288319
4084.000847,2738.761985,-9193.145976,-1110.308913
4084.001172,1776.494261,-8810.098227,-1258.350101
4084.001496,1258.350101,-9039.926876,-1924.535449
4084.001820,666.185348,-8733.488677,-1480.411884
4084.002145,888.247130,-8886.707777,-1998.556043
4084.002469,1036.288319,-8427.050478,-1850.514855
4084.002794,1184.329507,-9116.536426,-1332.370696
4084.003118,1110.308913,-8963.317327,-1776.494261
4084.003443,888.247130,-9652.803275,-1480.411884
4084.003767,0.000000,-9806.022374,-2146.597232
4084.004092,-666.185348,-10495.508323,-1998.556043
4084.004416,-1924.535449,-9882.631924,-1702.473667
4084.004741,-3108.864956,-10112.460574,-1184.329507
4084.005065,-4071.132681,-9806.022374,-1702.473667
4084.005390,-4293.194464,-9729.412825,-814.226536
4084.005714,-2960.823768,-8810.098227,-962.267725
4084.006038,-1850.514855,-8350.440928,-518.144159
4084.006363,-814.226536,-8120.612279,-814.226536
4084.006687,148.041188,-7890.783629,0.000000
4084.007012,1332.370696,-8197.221829,-222.061783
4084.007336,2368.659014,-8503.660028,-666.185348
4084.007661,3034.844362,-8733.488677,0.000000
4084.007985,2664.741391,-8580.269578,-222.061783
4084.008310,2072.576638,-9806.022374,-444.123565
4084.008634,1036.288319,-9269.755526,-666.185348
4084.008959,0.000000,-9652.803275,-222.061783
4084.009283,-2220.617826,-8963.317327,-592.164754
4084.009607,-3256.906145,-9269.755526,444.123565
4084.009932,-3478.967927,-8427.050478,296.082377
4084.010256,-3330.926739,-8273.831378,0.000000
4084.010581,-3404.947333,-8120.612279,-148.041188
4084.010905,-2368.659014,-7737.564530,814.226536
4084.011230,-148.041188,-7890.783629,888.247130
4084.011554,962.267725,-7660.954980,1110.308913
4084.011879,1332.370696,-8120.612279,1480.411884
4084.012203,2146.597232,-7507.735880,1554.432478
4084.012528,1332.370696,-7584.345430,1776.494261
4084.012852,2146.597232,-8503.660028,1480.411884
4084.013176,1924.535449,-8197.221829,1628.453072
4084.013501,962.267725,-8350.440928,1184.329507
4084.013825,592.164754,-8503.660028,1184.329507
4084.014150,222.061783,-7354.516781,1110.308913
4084.014474,444.123565,-8044.002729,962.267725
4084.014799,1036.288319,-7354.516781,740.205942
4084.015123,1702.473667,-7814.174080,814.226536
4084.015448,2072.576638,-8273.831378,0.000000
4084.015772,2220.617826,-7890.783629,-592.164754
4084.016097,1258.350101,-8273.831378,-370.102971
4084.016421,1036.288319,-8580.269578,-444.123565
4084.016746,222.061783,-8963.317327,-518.144159
4084.017070,-1258.350101,-8656.879127,-296.082377
4084.017394,-1850.514855,-8810.098227,74.020594
4084.017719,-1850.514855,-8350.440928,-370.102971
4084.018043,-666.185348,-8886.707777,296.082377
4084.018368,666.185348,-7354.516781,74.020594
4084.018692,1850.514855,-7814.174080,0.000000
4084.019017,3182.885551,-7354.516781,-370.102971
4084.019341,4441.235652,-7431.126331,-518.144159
4084.019666,4959.379811,-8273.831378,-740.205942
4084.019990,4959.379811,-9039.926876,-1110.308913
4084.020315,4441.235652,-9422.974625,-962.267725
4084.020639,3108.864956,-9959.241474,-1554.432478
4084.020963,1406.391290,-10648.727422,-962.267725
4084.021288,222.061783,-10342.289223,-1998.556043
4084.021612,-888.247130,-10878.556072,-1776.494261
4084.021937,-1924.535449,-10035.851024,-2072.576638
4084.022261,-2368.659014,-10495.508323,-1776.494261
4084.022586,-2516.700203,-9422.974625,-2146.597232
4084.022910,-2220.617826,-8886.707777,-2220.617826
4084.023235,-962.267725,-8733.488677,-1924.535449
4084.023559,222.061783,-8427.050478,-1850.514855
4084.023884,1036.288319,-8580.269578,-1110.308913
4084.024208,1258.350101,-9116.536426,-962.267725
4084.024533,1406.391290,-9346.365076,-666.185348
4084.024857,740.205942,-9499.584175,-740.205942
4084.025181,814.226536,-9576.193725,-814.226536
4084.025506,740.205942,-9346.365076,-962.267725
4084.025830,592.164754,-9806.022374,-888.247130
4084.026155,74.020594,-8503.660028,-518.144159
4084.026479,0.000000,-8963.317327,-444.123565
4084.026804,666.185348,-8503.660028,-1480.411884
4084.027128,1184.329507,-8503.660028,-592.164754
4084.027453,1554.432478,-8427.050478,-962.267725
4084.027777,1332.370696,-8044.002729,-1332.370696
4084.028102,962.267725,-8120.612279,-1036.288319
4084.028426,0.000000,-8963.317327,-666.185348
4084.028750,-1184.329507,-9116.536426,-296.082377
4084.029075,-2294.638420,-9116.536426,-518.144159
4084.029399,-3034.844362,-9652.803275,592.164754
4084.029724,-3627.009116,-8580.269578,518.144159
4084.030048,-3404.947333,-8197.221829,370.102971
4084.030373,-2960.823768,-7354.516781,962.267725
4084.030697,-962.267725,-7124.688131,1184.329507
4084.031022,592.164754,-6741.640382,888.247130
4084.031346,2368.659014,-6741.640382,1554.432478
4084.031671,3182.885551,-6588.421283,1036.288319
4084.031995,3923.091493,-6971.469032,1036.288319
4084.032319,4219.173869,-8120.612279,1702.473667
4084.032644,3478.967927,-8580.269578,1036.288319
4084.032968,2072.576638,-9269.755526,1258.350101
4084.033293,888.247130,-9039.926876,888.247130
4084.033617,0.000000,-9882.631924,962.267725
4084.033942,-1184.329507,-9193.145976,666.185348
4084.034266,-1554.432478,-9039.926876,222.061783
4084.034591,-1110.308913,-8197.221829,148.041188
4084.034915,-1184.329507,-7814.174080,-148.041188
4084.035240,-592.164754,-7124.688131,0.000000
4084.035564,666.185348,-6971.469032,148.041188
4084.035889,1776.494261,-7431.126331,444.123565
4084.036213,1554.432478,-7354.516781,296.082377
4084.036537,2812.782580,-8197.221829,888.247130
4084.036862,2368.659014,-8197.221829,444.123565
4084.037186,2368.659014,-8656.879127,444.123565
4084.037511,1998.556043,-9269.755526,518.144159
4084.037835,1184.329507,-8886.707777,0.000000
4084.038160,740.205942,-9116.536426,0.000000
4084.038484,296.082377,-8350.440928,-518.144159
4084.038809,740.205942,-8580.269578,-740.205942
4084.039133,1702.473667,-7890.783629,-1480.411884
4084.039458,2146.597232,-8273.831378,-1554.432478
4084.039782,2294.638420,-8120.612279,-1554.432478
4084.040106,2664.741391,-8580.269578,-1924.535449
4084.040431,1628.453072,-9346.365076,-2368.659014
4084.040755,1406.391290,-10265.679673,-1850.514855
4084.041080,148.041188,-9806.022374,-2072.576638
4084.041404,-1110.308913,-10035.851024,-1924.535449
4084.041729,-2146.597232,-9959.241474,-1480.411884
4084.042053,-1776.494261,-10265.679673,-888.247130
4084.042378,-2220.617826,-9499.584175,-1554.432478
4084.042702,-1332.370696,-8427.050478,-1110.308913
