#time,accel_x,accel_y,accel_z
4029.506939,962.267725,-8886.707777,-740.205942
4029.507264,444.123565,-8733.488677,-740.205942
4029.507588,-296.082377,-9193.145976,-666.185348
4029.507912,-592.164754,-9652.803275,-1332.370696
4029.508237,-814.226536,-9576.193725,-1554.432478
4029.508561,-1258.350101,-9422.974625,-1258.350101
4029.508885,-740.205942,-8810.098227,-1332.370696
4029.509210,-592.164754,-9422.974625,-1702.473667
4029.509534,296.082377,-8886.707777,-1628.453072
4029.509859,148.041188,-7967.393179,-1702.473667
4029.510183,518.144159,-8810.098227,-1480.411884
4029.510507,962.267725,-8580.269578,-1702.473667
4029.510832,222.061783,-9116.536426,-1480.411884
4029.511156,444.123565,-9422.974625,-1184.329507
4029.511480,-962.267725,-9116.536426,-1480.411884
4029.511805,-1998.556043,-10035.851024,-740.205942
4029.512129,-2442.679609,-9346.365076,-518.144159
4029.512453,-3034.844362,-9422.974625,-592.164754
4029.512778,-3108.864956,-9499.584175,-740.205942
4029.513102,-3182.885551,-9269.755526,-222.061783
4029.513426,-2812.782580,-8886.707777,-518.144159
4029.513751,-2812.782580,-8580.269578,-444.123565
4029.514075,-2516.700203,-8580.269578,-296.082377
4029.514400,-2590.720797,-8580.269578,-148.041188
4029.514724,-3034.844362,-8503.660028,-148.041188
4029.515048,-3330.926739,-8733.488677,-222.061783
4029.515373,-3627.009116,-9193.145976,-148.041188
4029.515697,-4367.215058,-8733.488677,0.000000
4029.516021,-4219.173869,-9116.536426,0.000000
4029.516346,-4145.153275,-8810.098227,0.000000
4029.516670,-3997.112087,-8656.879127,148.041188
4029.516994,-3701.029710,-8656.879127,0.000000
4029.517319,-3256.906145,-8503.660028,444.123565
4029.517643,-2590.720797,-8580.269578,370.102971
4029.517969,-2072.576638,-7890.783629,592.164754
4029.518294,-1554.432478,-7660.954980,666.185348
4029.518618,-1184.329507,-7967.393179,592.164754
4029.518943,-1332.370696,-8120.612279,740.205942
4029.519267,-1184.329507,-8197.221829,740.205942
4029.519592,-1702.473667,-8273.831378,592.164754
4029.519916,-2294.638420,-8197.221829,888.247130
4029.520241,-2294.638420,-8120.612279,888.247130
4029.520565,-2738.761985,-7737.564530,1184.329507
4029.520890,-3034.844362,-8273.831378,592.164754
4029.521214,-3330.926739,-8197.221829,518.144159
4029.521539,-2664.741391,-8044.002729,518.144159
4029.521863,-2664.741391,-7967.393179,444.123565
4029.522188,-1776.494261,-8273.831378,518.144159
4029.522512,-1554.432478,-7814.174080,148.041188
4029.522837,-1258.350101,-8120.612279,444.123565
4029.523161,-1184.329507,-8350.440928,0.000000
4029.523486,-962.267725,-8733.488677,0.000000
4029.523810,-1258.350101,-8656.879127,-518.144159
4029.524134,-1110.308913,-8886.707777,0.000000
4029.524459,-1110.308913,-8197.221829,-518.144159
4029.524783,-592.164754,-8810.098227,-444.123565
4029.525108,-370.102971,-8580.269578,-518.144159
4029.525432,444.123565,-8810.098227,-814.226536
4029.525757,888.247130,-8656.879127,-1184.329507
4029.526081,1998.556043,-8427.050478,-740.205942
4029.526406,2072.576638,-8503.660028,-1036.288319
4029.526730,2368.659014,-8656.879127,-1332.370696
4029.527055,3034.844362,-8733.488677,-1184.329507
4029.527379,2886.803174,-8810.098227,-1258.350101
4029.527704,3478.967927,-9269.755526,-1628.453072
4029.528028,2442.679609,-9422.974625,-1036.288319
4029.528353,2590.720797,-9346.365076,-1110.308913
4029.528677,2146.597232,-9193.145976,-962.267725
4029.529002,2812.782580,-9729.412825,-740.205942
4029.529326,2664.741391,-9193.145976,-1258.350101
4029.529651,2664.741391,-8427.050478,-1258.350101
4029.529975,2664.741391,-8656.879127,-1406.391290
4029.530300,2812.782580,-8810.098227,-1480.411884
4029.530624,2368.659014,-8580.269578,-1406.391290
4029.530949,2072.576638,-9269.755526,-1554.432478
4029.531273,1332.370696,-8580.269578,-1628.453072
4029.531598,1036.288319,-9499.584175,-1184.329507
4029.531922,296.082377,-9193.145976,-1036.288319
4029.532247,222.061783,-9346.365076,-1184.329507
4029.532571,-222.061783,-9116.536426,-1480.411884
4029.532896,-148.041188,-9193.145976,-1110.308913
4029.533220,0.000000,-7814.174080,-962.267725
4029.533545,222.061783,-8580.269578,-740.205942
4029.533869,592.164754,-8350.440928,-666.185348
4029.534194,1184.329507,-8273.831378,-962.267725
4029.534518,1480.411884,-8656.879127,-666.185348
4029.534843,1702.473667,-8197.221829,-962.267725
4029.535167,1258.350101,-8503.660028,-444.123565
4029.535492,1110.308913,-8810.098227,-518.144159
4029.535816,592.164754,-8963.317327,-592.164754
4029.536141,740.205942,-9116.536426,74.020594
4029.536465,-222.061783,-8503.660028,0.000000
4029.536790,-296.082377,-9422.974625,370.102971
4029.537114,0.000000,-8810.098227,0.000000
4029.537439,444.123565,-8273.831378,444.123565
4029.537763,370.102971,-8273.831378,222.061783
4029.538088,592.164754,-8580.269578,740.205942
4029.538412,740.205942,-8503.660028,444.123565
4029.538737,370.102971,-8503.660028,666.185348
4029.539061,74.020594,-8273.831378,814.226536
4029.539386,-592.164754,-8733.488677,888.247130
4029.539710,-962.267725,-8886.707777,1110.308913
4029.540035,-1850.514855,-8886.707777,1110.308913
4029.540359,-1776.494261,-8580.269578,592.164754
4029.540683,-2516.700203,-8120.612279,1036.288319
4029.541008,-2294.638420,-8197.221829,1036.288319
4029.541332,-1776.494261,-8350.440928,814.226536
4029.541657,-1332.370696,-7431.126331,888.247130
4029.541981,-740.205942,-7431.126331,444.123565
4029.542306,-1332.370696,-7584.345430,814.226536
4029.542630,-962.267725,-8197.221829,296.082377
4029.542955,-1110.308913,-7967.393179,148.041188
4029.543279,-148.041188,-8503.660028,0.000000
4029.543604,-1332.370696,-8044.002729,296.082377
4029.543928,-1406.391290,-8427.050478,74.020594
4029.544253,-740.205942,-8197.221829,0.000000
4029.544577,0.000000,-9269.755526,148.041188
4029.544902,0.000000,-8044.002729,-370.102971
4029.545226,814.226536,-7660.954980,0.000000
4029.545551,1406.391290,-7814.174080,-296.082377
4029.545875,1998.556043,-7967.393179,-444.123565
4029.546200,2516.700203,-7967.393179,-962.267725
4029.546524,2368.659014,-8427.050478,-592.164754
4029.546849,2368.659014,-8273.831378,-666.185348
4029.547173,2072.576638,-8733.488677,-740.205942
4029.547498,1480.411884,-9499.584175,-1110.308913
4029.547822,1036.288319,-9193.145976,-1036.288319
4029.548147,1036.288319,-9422.974625,-740.205942
4029.548471,1184.329507,-9193.145976,-1036.288319
4029.548796,1480.411884,-8963.317327,-1110.308913
4029.549120,1628.453072,-8810.098227,-1110.308913
4029.549445,1924.535449,-8810.098227,-1406.391290
4029.549769,2294.638420,-9116.536426,-1258.350101
4029.550094,2220.617826,-9116.536426,-1332.370696
4029.550418,2072.576638,-8963.317327,-1332.370696
4029.550743,1850.514855,-9193.145976,-1554.432478
4029.551067,1258.350101,-9346.365076,-1406.391290
4029.551392,1184.329507,-9269.755526,-1554.432478
4029.551716,1110.308913,-9729.412825,-1480.411884
4029.552041,666.185348,-9269.755526,-1554.432478
4029.552365,0.000000,-8733.488677,-1332.370696
4029.552690,0.000000,-9422.974625,-1184.329507
4029.553014,-296.082377,-8886.707777,-1702.473667
4029.553339,148.041188,-9116.536426,-1110.308913
4029.553663,0.000000,-8197.221829,-1480.411884
4029.553988,370.102971,-8886.707777,-814.226536
4029.554312,222.061783,-8580.269578,-1110.308913
4029.554637,666.185348,-8656.879127,-814.226536
4029.554961,370.102971,-8580.269578,-888.247130
4029.555286,666.185348,-8580.269578,-518.144159
4029.555610,1036.288319,-8886.707777,-518.144159
4029.555935,518.144159,-8427.050478,74.020594
4029.556259,888.247130,-8580.269578,-444.123565
4029.556584,740.205942,-8503.660028,0.000000
4029.556908,666.185348,-8656.879127,-370.102971
4029.557233,222.061783,-8350.440928,148.041188
4029.557557,0.000000,-8580.269578,0.000000
4029.557881,0.000000,-8580.269578,-296.082377
4029.558206,-222.061783,-7967.393179,-148.041188
4029.558530,148.041188,-8427.050478,0.000000
4029.558855,0.000000,-8580.269578,222.061783
4029.559179,0.000000,-8427.050478,148.041188
4029.559504,222.061783,-8656.879127,518.144159
4029.559828,0.000000,-8503.660028,222.061783
4029.560153,-296.082377,-8963.317327,962.267725
4029.560477,74.020594,-8886.707777,740.205942
4029.560802,-296.082377,-8656.879127,1110.308913
4029.561126,-444.123565,-8886.707777,1184.329507
4029.561451,-1184.329507,-8197.221829,1184.329507
4029.561775,-888.247130,-8810.098227,1406.391290
4029.562100,-666.185348,-8197.221829,1036.288319
4029.562424,-222.061783,-8427.050478,1258.350101
4029.562749,-222.061783,-8120.612279,962.267725
4029.563073,-370.102971,-8197.221829,1332.370696
4029.563398,-296.082377,-7814.174080,814.226536
4029.563722,-222.061783,-8350.440928,814.226536
4029.564047,-222.061783,-8197.221829,814.226536
4029.564371,-444.123565,-8427.050478,740.205942
4029.564696,-740.205942,-8580.269578,222.061783
4029.565020,-518.144159,-8580.269578,592.164754
4029.565345,-370.102971,-7967.393179,666.185348
4029.565669,74.020594,-7967.393179,74.020594
4029.565994,1110.308913,-7584.345430,0.000000
4029.566318,1110.308913,-7814.174080,74.020594
4029.566643,1628.453072,-7814.174080,-592.164754
4029.566967,2146.597232,-7814.174080,-888.247130
4029.567292,2590.720797,-8350.440928,-592.164754
4029.567616,1924.535449,-8197.221829,-888.247130
4029.567941,1924.535449,-8886.707777,-1036.288319
4029.568265,1702.473667,-9193.145976,-962.267725
4029.568590,1258.350101,-8120.612279,-666.185348
4029.568914,1036.288319,-9039.926876,-1406.391290
4029.569239,1110.308913,-9269.755526,-666.185348
4029.569563,1258.350101,-8963.317327,-1258.350101
4029.569888,1406.391290,-8886.707777,-1406.391290
4029.570212,1628.453072,-8733.488677,-1554.432478
4029.570537,1998.556043,-9193.145976,-1258.350101
4029.570861,2146.597232,-9116.536426,-1850.514855
4029.571186,1924.535449,-9422.974625,-1406.391290
