#time,accel_x,accel_y,accel_z
5627.870839,666.185348,-9039.926876,74.020594
5627.871164,592.164754,-8580.269578,0.000000
5627.871488,666.185348,-8656.879127,0.000000
5627.871812,444.123565,-8886.707777,74.020594
5627.872137,296.082377,-8350.440928,148.041188
5627.872461,444.123565,-8503.660028,-296.082377
5627.872785,518.144159,-8580.269578,0.000000
5627.873110,444.123565,-8580.269578,-370.102971
5627.873434,518.144159,-8427.050478,148.041188
5627.873758,296.082377,-8273.831378,-222.061783
5627.874083,74.020594,-8810.098227,0.000000
5627.874407,74.020594,-8580.269578,-296.082377
5627.874731,148.041188,-8886.707777,-370.102971
5627.875056,148.041188,-8580.269578,-370.102971
5627.875380,370.102971,-8656.879127,-148.041188
5627.875704,148.041188,-8656.879127,-222.061783
5627.876029,370.102971,-8580.269578,-222.061783
5627.876353,888.247130,-8503.660028,-592.164754
5627.876677,592.164754,-8733.488677,-666.185348
5627.877002,296.082377,-8273.831378,-148.041188
5627.877326,370.102971,-8733.488677,-296.082377
5627.877650,888.247130,-8733.488677,-296.082377
5627.877975,370.102971,-9039.926876,-444.123565
5627.878299,370.102971,-8733.488677,-148.041188
5627.878623,296.082377,-8580.269578,-370.102971
5627.878948,444.123565,-8580.269578,-222.061783
5627.879272,222.061783,-8503.660028,0.000000
5627.879596,592.164754,-8350.440928,-370.102971
5627.879921,444.123565,-8580.269578,-370.102971
5627.880245,518.144159,-8810.098227,-222.061783
5627.880569,740.205942,-8427.050478,-592.164754
5627.880894,296.082377,-8656.879127,-148.041188
5627.881218,74.020594,-8656.879127,-296.082377
5627.881542,444.123565,-8503.660028,-296.082377
5627.881867,592.164754,-9269.755526,0.000000
5627.882191,518.144159,-8733.488677,-148.041188
5627.882515,444.123565,-8733.488677,-222.061783
5627.882840,814.226536,-8503.660028,-370.102971
5627.883164,518.144159,-8656.879127,0.000000
5627.883488,518.144159,-8580.269578,-518.144159
5627.883813,592.164754,-8733.488677,0.000000
5627.884137,74.020594,-7967.393179,-296.082377
5627.884461,222.061783,-8886.707777,-148.041188
5627.884786,222.061783,-9116.536426,0.000000
5627.885110,296.082377,-8810.098227,0.000000
5627.885434,148.041188,-8503.660028,-222.061783
5627.885758,592.164754,-8580.269578,0.000000
5627.886083,148.041188,-8656.879127,0.000000
5627.886407,370.102971,-8427.050478,74.020594
5627.886731,222.061783,-8350.440928,0.000000
5627.887056,222.061783,-8886.707777,148.041188
5627.887380,592.164754,-8503.660028,0.000000
5627.887704,74.020594,-8273.831378,-222.061783
5627.888029,222.061783,-9039.926876,0.000000
5627.888353,296.082377,-8427.050478,148.041188
5627.888677,592.164754,-8733.488677,0.000000
5627.889002,296.082377,-8350.440928,0.000000
5627.889326,370.102971,-8427.050478,74.020594
5627.889650,148.041188,-8503.660028,370.102971
5627.889975,518.144159,-8503.660028,370.102971
5627.890299,518.144159,-8963.317327,74.020594
5627.890623,518.144159,-8350.440928,74.020594
5627.890948,370.102971,-8197.221829,296.082377
5627.891272,518.144159,-8580.269578,74.020594
5627.891596,518.144159,-8733.488677,0.000000
5627.891921,518.144159,-8886.707777,296.082377
5627.892245,592.164754,-8656.879127,0.000000
5627.892569,296.082377,-8580.269578,0.000000
5627.892894,444.123565,-8810.098227,74.020594
5627.893218,444.123565,-9039.926876,370.102971
5627.893542,740.205942,-8503.660028,0.000000
5627.893867,592.164754,-9039.926876,0.000000
5627.894191,962.267725,-8580.269578,74.020594
5627.894515,518.144159,-8733.488677,148.041188
5627.894840,444.123565,-8810.098227,74.020594
5627.895164,518.144159,-8656.879127,74.020594
5627.895488,518.144159,-8350.440928,222.061783
5627.895813,592.164754,-8427.050478,148.041188
5627.896137,444.123565,-8656.879127,518.144159
5627.896461,740.205942,-8580.269578,370.102971
5627.896786,296.082377,-8503.660028,0.000000
5627.897110,592.164754,-8810.098227,222.061783
5627.897434,-296.082377,-9116.536426,518.144159
