#time,accel_x,accel_y,accel_z
4562.370338,0.000000,-8044.002729,74.020594
4562.370662,0.000000,-8656.879127,-444.123565
4562.370986,148.041188,-8580.269578,0.000000
4562.371311,222.061783,-8733.488677,296.082377
4562.371635,592.164754,-9193.145976,444.123565
4562.371959,666.185348,-8197.221829,222.061783
4562.372284,666.185348,-8580.269578,444.123565
4562.372608,296.082377,-9116.536426,444.123565
4562.372932,222.061783,-8503.660028,444.123565
4562.373257,444.123565,-8503.660028,518.144159
4562.373581,0.000000,-8503.660028,518.144159
4562.373905,666.185348,-8580.269578,518.144159
4562.374230,592.164754,-8044.002729,444.123565
4562.374554,1184.329507,-8656.879127,888.247130
4562.374878,592.164754,-8427.050478,444.123565
4562.375203,740.205942,-8656.879127,962.267725
4562.375527,148.041188,-8503.660028,518.144159
4562.375851,592.164754,-8810.098227,1258.350101
4562.376176,370.102971,-8503.660028,814.226536
4562.376500,296.082377,-8656.879127,814.226536
4562.376824,444.123565,-8886.707777,592.164754
4562.377149,0.000000,-8656.879127,666.185348
4562.377473,222.061783,-8273.831378,888.247130
4562.377797,370.102971,-8427.050478,592.164754
4562.378122,222.061783,-8503.660028,814.226536
4562.378446,222.061783,-8427.050478,592.164754
4562.378770,444.123565,-8886.707777,888.247130
4562.379095,296.082377,-8273.831378,296.082377
4562.379419,592.164754,-8733.488677,666.185348
4562.379743,296.082377,-8273.831378,666.185348
4562.380067,592.164754,-8580.269578,518.144159
4562.380392,296.082377,-8733.488677,370.102971
4562.380716,370.102971,-8273.831378,592.164754
4562.381041,370.102971,-8197.221829,222.061783
4562.381365,518.144159,-8733.488677,0.000000
4562.381689,518.144159,-8503.660028,-148.041188
4562.382014,296.082377,-8580.269578,0.000000
4562.382338,518.144159,-8886.707777,-148.041188
4562.382662,518.144159,-8197.221829,-148.041188
4562.382987,814.226536,-8273.831378,74.020594
4562.383311,444.123565,-8656.879127,0.000000
4562.383636,370.102971,-8503.660028,-148.041188
4562.383960,370.102971,-8656.879127,-296.082377
4562.384284,370.102971,-8733.488677,-444.123565
4562.384609,518.144159,-8886.707777,-592.164754
4562.384933,74.020594,-8503.660028,-444.123565
4562.385257,296.082377,-8427.050478,-444.123565
4562.385582,518.144159,-8810.098227,-962.267725
4562.385906,370.102971,-8273.831378,-888.247130
4562.386230,444.123565,-8350.440928,-740.205942
4562.386555,370.102971,-8886.707777,-592.164754
4562.386879,444.123565,-8350.440928,-666.185348
4562.387204,370.102971,-8503.660028,-592.164754
4562.387528,518.144159,-8503.660028,-1258.350101
4562.387852,518.144159,-8427.050478,-888.247130
4562.388177,592.164754,-8503.660028,-1036.288319
4562.388501,666.185348,-8350.440928,-740.205942
4562.388825,592.164754,-8580.269578,-1110.308913
4562.389150,444.123565,-8810.098227,-1036.288319
4562.389474,592.164754,-8580.269578,-1258.350101
4562.389799,370.102971,-8656.879127,-1036.288319
4562.390123,1036.288319,-9346.365076,-1258.350101
4562.390447,518.144159,-8503.660028,-666.185348
4562.390772,666.185348,-8810.098227,-1036.288319
4562.391096,296.082377,-8427.050478,-888.247130
4562.391420,444.123565,-8810.098227,-1332.370696
4562.391745,370.102971,-9039.926876,-1258.350101
4562.392069,740.205942,-8810.098227,-888.247130
4562.392394,370.102971,-8656.879127,-962.267725
4562.392718,518.144159,-8886.707777,-1036.288319
4562.393042,148.041188,-8503.660028,-1036.288319
4562.393367,74.020594,-9039.926876,-1258.350101
4562.393691,148.041188,-8580.269578,-1184.329507
4562.394015,148.041188,-8503.660028,-1332.370696
4562.394340,296.082377,-9576.193725,-1184.329507
4562.394664,0.000000,-8580.269578,-962.267725
4562.394989,370.102971,-8580.269578,-1258.350101
4562.395313,296.082377,-8656.879127,-1110.308913
4562.395637,518.144159,-8733.488677,-1110.308913
4562.395962,370.102971,-8733.488677,-1184.329507
4562.396286,74.020594,-8580.269578,-1036.288319
