#time,accel_x,accel_y,accel_z
4313.730413,518.144159,-8656.879127,-370.102971
4313.730738,444.123565,-8733.488677,-296.082377
4313.731062,370.102971,-8427.050478,-148.041188
4313.731387,222.061783,-8273.831378,0.000000
4313.731711,0.000000,-8503.660028,0.000000
4313.732036,370.102971,-8273.831378,0.000000
4313.732360,518.144159,-8503.660028,0.000000
4313.732685,74.020594,-8580.269578,74.020594
4313.733009,370.102971,-8197.221829,518.144159
4313.733334,296.082377,-8656.879127,444.123565
4313.733658,518.144159,-8733.488677,370.102971
4313.733983,296.082377,-8427.050478,296.082377
4313.734307,222.061783,-8044.002729,518.144159
4313.734632,444.123565,-8503.660028,592.164754
4313.734956,444.123565,-8733.488677,518.144159
4313.735280,222.061783,-8273.831378,592.164754
4313.735605,444.123565,-8197.221829,222.061783
4313.735929,814.226536,-8350.440928,740.205942
4313.736254,444.123565,-8197.221829,666.185348
4313.736578,518.144159,-8503.660028,592.164754
4313.736903,444.123565,-8427.050478,740.205942
4313.737227,518.144159,-8273.831378,370.102971
4313.737552,592.164754,-8886.707777,444.123565
4313.737876,444.123565,-8350.440928,518.144159
4313.738201,0.000000,-8503.660028,444.123565
4313.738525,148.041188,-8580.269578,444.123565
4313.738850,370.102971,-8503.660028,296.082377
4313.739174,444.123565,-8580.269578,74.020594
4313.739499,370.102971,-8656.879127,148.041188
4313.739823,370.102971,-8580.269578,296.082377
4313.740148,74.020594,-8580.269578,148.041188
4313.740472,444.123565,-8580.269578,222.061783
4313.740796,518.144159,-8580.269578,296.082377
4313.741121,666.185348,-8886.707777,0.000000
4313.741445,592.164754,-8273.831378,296.082377
4313.741770,592.164754,-8580.269578,148.041188
4313.742094,518.144159,-8810.098227,0.000000
4313.742418,222.061783,-8503.660028,74.020594
4313.742743,444.123565,-8810.098227,74.020594
4313.743067,222.061783,-8733.488677,-222.061783
4313.743391,222.061783,-8580.269578,0.000000
4313.743715,444.123565,-8503.660028,-148.041188
4313.744040,518.144159,-8427.050478,-148.041188
4313.744364,666.185348,-8580.269578,-222.061783
4313.744688,222.061783,-8427.050478,0.000000
4313.745012,222.061783,-8503.660028,0.000000
4313.745337,370.102971,-8580.269578,-518.144159
4313.745661,222.061783,-8273.831378,0.000000
4313.745985,518.144159,-8044.002729,-518.144159
4313.746309,592.164754,-8810.098227,0.000000
4313.746634,740.205942,-8350.440928,-296.082377
4313.746958,592.164754,-8656.879127,-148.041188
4313.747282,740.205942,-8427.050478,-518.144159
4313.747606,444.123565,-8350.440928,-296.082377
4313.747931,740.205942,-8503.660028,-370.102971
4313.748255,592.164754,-8350.440928,-148.041188
4313.748579,518.144159,-8656.879127,-370.102971
4313.748904,296.082377,-8810.098227,-518.144159
4313.749228,222.061783,-8350.440928,-518.144159
4313.749552,370.102971,-8810.098227,-592.164754
4313.749876,74.020594,-8197.221829,-518.144159
4313.750201,0.000000,-8580.269578,-222.061783
4313.750525,370.102971,-8886.707777,-518.144159
4313.750849,518.144159,-8656.879127,-518.144159
4313.751173,740.205942,-8886.707777,-740.205942
4313.751498,888.247130,-8810.098227,-888.247130
4313.751822,814.226536,-8503.660028,-370.102971
4313.752146,814.226536,-9039.926876,-592.164754
4313.752470,370.102971,-9269.755526,-666.185348
4313.752795,814.226536,-9039.926876,-592.164754
4313.753119,296.082377,-8810.098227,-444.123565
4313.753443,444.123565,-8733.488677,-518.144159
4313.753768,296.082377,-8810.098227,-444.123565
4313.754092,296.082377,-8963.317327,-518.144159
4313.754416,518.144159,-8656.879127,-814.226536
4313.754740,148.041188,-8810.098227,-592.164754
4313.755065,666.185348,-8733.488677,-740.205942
4313.755389,370.102971,-8580.269578,-370.102971
4313.755713,592.164754,-9193.145976,-518.144159
4313.756037,74.020594,-8886.707777,-666.185348
4313.756362,296.082377,-8503.660028,-592.164754
4313.756686,74.020594,-9039.926876,-666.185348
4313.757010,444.123565,-9576.193725,0.000000
4313.757334,148.041188,-8503.660028,-370.102971
4313.757659,444.123565,-8810.098227,-740.205942
4313.757983,592.164754,-8656.879127,-444.123565
4313.758307,666.185348,-9039.926876,-740.205942
4313.758632,888.247130,-8503.660028,-592.164754
4313.758956,444.123565,-8503.660028,0.000000
4313.759280,592.164754,-8886.707777,-370.102971
4313.759604,666.185348,-8350.440928,-444.123565
4313.759929,1036.288319,-8503.660028,-518.144159
4313.760253,370.102971,-8733.488677,-444.123565
4313.760577,370.102971,-8656.879127,-222.061783
4313.760901,518.144159,-8810.098227,-370.102971
4313.761226,518.144159,-9193.145976,-518.144159
4313.761550,666.185348,-8427.050478,-592.164754
4313.761874,740.205942,-8733.488677,-148.041188
4313.762198,740.205942,-8427.050478,0.000000
4313.762523,444.123565,-8350.440928,-296.082377
4313.762847,444.123565,-9039.926876,-222.061783
4313.763171,666.185348,-8580.269578,-370.102971
4313.763496,592.164754,-8733.488677,0.000000
4313.763820,592.164754,-8886.707777,0.000000
4313.764144,592.164754,-9116.536426,370.102971
4313.764468,740.205942,-8810.098227,74.020594
4313.764793,222.061783,-8733.488677,74.020594
4313.765117,814.226536,-8733.488677,0.000000
4313.765441,518.144159,-9269.755526,666.185348
4313.765765,666.185348,-8427.050478,370.102971
4313.766090,444.123565,-8427.050478,0.000000
4313.766414,296.082377,-8427.050478,222.061783
4313.766738,444.123565,-8733.488677,370.102971
4313.767062,148.041188,-8503.660028,0.000000
4313.767387,296.082377,-8503.660028,518.144159
4313.767711,0.000000,-8197.221829,370.102971
4313.768035,370.102971,-8733.488677,296.082377
4313.768360,222.061783,-8580.269578,666.185348
4313.768684,444.123565,-8810.098227,148.041188
4313.769008,444.123565,-8427.050478,74.020594
4313.769332,370.102971,-8427.050478,148.041188
4313.769657,222.061783,-8427.050478,148.041188
4313.769981,370.102971,-8656.879127,222.061783
4313.770305,518.144159,-8503.660028,296.082377
4313.770629,444.123565,-8580.269578,74.020594
4313.770954,444.123565,-8350.440928,74.020594
4313.771278,444.123565,-8580.269578,444.123565
4313.771602,370.102971,-8273.831378,296.082377
4313.771926,296.082377,-8197.221829,0.000000
4313.772251,222.061783,-8503.660028,0.000000
4313.772575,0.000000,-8427.050478,370.102971
4313.772899,222.061783,-8120.612279,0.000000
4313.773223,370.102971,-8197.221829,0.000000
4313.773548,296.082377,-8120.612279,0.000000
4313.773872,222.061783,-8427.050478,148.041188
4313.774196,296.082377,-8273.831378,0.000000
4313.774521,296.082377,-8427.050478,0.000000
4313.774845,296.082377,-8197.221829,0.000000
4313.775169,518.144159,-8427.050478,0.000000
4313.775493,444.123565,-8273.831378,0.000000
4313.775818,518.144159,-8733.488677,0.000000
4313.776142,518.144159,-8580.269578,148.041188
4313.776466,296.082377,-8273.831378,0.000000
4313.776790,444.123565,-8886.707777,148.041188
4313.777115,370.102971,-8427.050478,222.061783
4313.777439,518.144159,-8656.879127,0.000000
4313.777763,148.041188,-8580.269578,0.000000
4313.778087,222.061783,-8580.269578,0.000000
4313.778412,0.000000,-8733.488677,148.041188
4313.778736,222.061783,-8350.440928,-222.061783
4313.779060,370.102971,-8656.879127,-296.082377
4313.779385,518.144159,-8580.269578,-370.102971
4313.779709,0.000000,-7890.783629,296.082377
4313.780033,222.061783,-8733.488677,-370.102971
4313.780357,148.041188,-8503.660028,-444.123565
4313.780682,222.061783,-8503.660028,-296.082377
4313.781006,370.102971,-9116.536426,74.020594
4313.781330,74.020594,-8273.831378,0.000000
4313.781654,148.041188,-8656.879127,-296.082377
4313.781979,148.041188,-8733.488677,-296.082377
4313.782303,518.144159,-8350.440928,-444.123565
4313.782627,740.205942,-8580.269578,-444.123565
4313.782951,592.164754,-8427.050478,-296.082377
4313.783276,518.144159,-8810.098227,-370.102971
4313.783600,222.061783,-8580.269578,-518.144159
4313.783924,666.185348,-8733.488677,0.000000
4313.784249,296.082377,-8656.879127,-370.102971
4313.784573,0.000000,-8580.269578,-148.041188
4313.784897,148.041188,-8427.050478,0.000000
4313.785221,296.082377,-8733.488677,370.102971
4313.785546,148.041188,-8733.488677,-148.041188
4313.785870,444.123565,-8580.269578,-444.123565
4313.786194,222.061783,-8656.879127,-222.061783
4313.786518,148.041188,-8656.879127,0.000000
4313.786843,444.123565,-8120.612279,-222.061783
4313.787167,370.102971,-8656.879127,0.000000
4313.787491,370.102971,-8580.269578,-222.061783
4313.787815,370.102971,-8733.488677,0.000000
4313.788140,296.082377,-8503.660028,296.082377
4313.788464,518.144159,-8580.269578,0.000000
4313.788788,518.144159,-8810.098227,0.000000
4313.789113,148.041188,-8580.269578,0.000000
4313.789437,296.082377,-8580.269578,-74.020594
4313.789761,444.123565,-8733.488677,-222.061783
4313.790085,592.164754,-8580.269578,0.000000
4313.790410,296.082377,-8580.269578,74.020594
4313.790734,444.123565,-8733.488677,0.000000
4313.791058,222.061783,-8427.050478,148.041188
4313.791382,370.102971,-8503.660028,-296.082377
4313.791707,370.102971,-8427.050478,0.000000
4313.792031,370.102971,-8580.269578,-148.041188
4313.792355,592.164754,-8810.098227,-148.041188
4313.792679,444.123565,-8427.050478,-370.102971
4313.793004,296.082377,-8733.488677,-296.082377
4313.793328,518.144159,-8273.831378,-148.041188
4313.793652,518.144159,-8197.221829,-370.102971
4313.793977,296.082377,-8503.660028,-296.082377
4313.794301,296.082377,-8733.488677,-296.082377
4313.794625,518.144159,-8503.660028,-666.185348
4313.794949,518.144159,-8580.269578,-592.164754
4313.795274,592.164754,-8810.098227,-518.144159
4313.795598,444.123565,-8503.660028,-740.205942
