#time,accel_x,accel_y,accel_z
4136.778034,-222.061783,-8810.098227,-1110.308913
4136.778359,74.020594,-8886.707777,-1036.288319
4136.778683,370.102971,-8656.879127,-1184.329507
4136.779008,814.226536,-8427.050478,-1258.350101
4136.779332,1406.391290,-8963.317327,-814.226536
4136.779657,1110.308913,-8120.612279,-1184.329507
4136.779981,1184.329507,-8503.660028,-1628.453072
4136.780306,370.102971,-8580.269578,-1258.350101
4136.780630,-370.102971,-9346.365076,-444.123565
4136.780954,-592.164754,-9039.926876,-962.267725
4136.781279,-1036.288319,-9882.631924,-666.185348
4136.781603,-1998.556043,-9576.193725,-962.267725
4136.781928,-2516.700203,-9882.631924,-296.082377
4136.782252,-3256.906145,-9806.022374,-666.185348
4136.782577,-3849.070898,-9499.584175,-518.144159
4136.782901,-3330.926739,-9269.755526,148.041188
4136.783225,-2960.823768,-9039.926876,-148.041188
4136.783550,-2812.782580,-9039.926876,0.000000
4136.783874,-2960.823768,-8503.660028,-296.082377
4136.784199,-3478.967927,-8427.050478,0.000000
4136.784523,-3923.091493,-9193.145976,370.102971
4136.784848,-3923.091493,-8886.707777,296.082377
4136.785172,-4441.235652,-9499.584175,148.041188
4136.785497,-4811.338623,-8503.660028,148.041188
4136.785821,-4959.379811,-8963.317327,0.000000
4136.786145,-4959.379811,-9576.193725,222.061783
4136.786470,-4589.276840,-8427.050478,-296.082377
4136.786794,-4219.173869,-8120.612279,148.041188
4136.787119,-4367.215058,-7890.783629,-518.144159
4136.787443,-3404.947333,-7431.126331,74.020594
4136.787768,-2368.659014,-6588.421283,74.020594
4136.788092,-1924.535449,-7507.735880,148.041188
4136.788416,-1702.473667,-8044.002729,148.041188
4136.788741,-1480.411884,-7584.345430,148.041188
4136.789065,-1628.453072,-8350.440928,518.144159
4136.789390,-1332.370696,-8656.879127,444.123565
4136.789714,-1184.329507,-8427.050478,518.144159
4136.790039,-1258.350101,-8503.660028,222.061783
4136.790363,-1184.329507,-8733.488677,148.041188
4136.790688,-888.247130,-8197.221829,296.082377
4136.791012,-814.226536,-8273.831378,370.102971
4136.791336,-666.185348,-8350.440928,74.020594
4136.791661,-814.226536,-8273.831378,0.000000
4136.791985,-666.185348,-8350.440928,-148.041188
4136.792310,-1036.288319,-8503.660028,0.000000
4136.792634,-1258.350101,-8273.831378,0.000000
4136.792959,-1332.370696,-8733.488677,148.041188
4136.793283,-1702.473667,-8580.269578,0.000000
4136.793607,-1554.432478,-9576.193725,74.020594
4136.793932,-1776.494261,-8810.098227,-592.164754
4136.794256,-1776.494261,-8963.317327,-370.102971
4136.794581,-1628.453072,-8580.269578,-888.247130
4136.794905,-1332.370696,-8580.269578,-740.205942
4136.795230,-1258.350101,-8427.050478,-888.247130
4136.795554,-1332.370696,-8044.002729,-1258.350101
4136.795878,-1406.391290,-8273.831378,-1110.308913
4136.796203,-962.267725,-7201.297681,-814.226536
4136.796527,-370.102971,-8350.440928,-1480.411884
4136.796852,0.000000,-8120.612279,-1184.329507
4136.797176,148.041188,-8733.488677,-1110.308913
4136.797501,370.102971,-8733.488677,-1554.432478
4136.797825,814.226536,-9116.536426,-1332.370696
4136.798149,1110.308913,-8963.317327,-1332.370696
4136.798474,740.205942,-9346.365076,-1110.308913
4136.798798,666.185348,-9422.974625,-1480.411884
4136.799123,666.185348,-9499.584175,-1480.411884
4136.799447,148.041188,-8656.879127,-1480.411884
4136.799771,0.000000,-8963.317327,-1110.308913
4136.800096,-740.205942,-8810.098227,-888.247130
4136.800420,0.000000,-8886.707777,-962.267725
4136.800745,-518.144159,-9193.145976,-962.267725
4136.801069,-740.205942,-9039.926876,-888.247130
4136.801394,74.020594,-9576.193725,-592.164754
4136.801718,-666.185348,-9729.412825,-592.164754
4136.802042,-740.205942,-9422.974625,-740.205942
4136.802367,-1776.494261,-9193.145976,-518.144159
4136.802691,-2960.823768,-9346.365076,-444.123565
4136.803016,-3997.112087,-9193.145976,-592.164754
4136.803340,-4589.276840,-9422.974625,-518.144159
4136.803665,-5477.523971,-8580.269578,0.000000
4136.803989,-5995.668130,-8273.831378,0.000000
4136.804313,-5699.585753,-8120.612279,-444.123565
4136.804638,-4515.256246,-7890.783629,148.041188
4136.804962,-3775.050304,-7431.126331,0.000000
4136.805287,-2664.741391,-8350.440928,148.041188
4136.805611,-1850.514855,-8120.612279,148.041188
4136.805936,-222.061783,-8580.269578,518.144159
